LOAN  #,Account Number,Status,DEALER,NAME,YEAR,MAKE,MODEL,VIN,GAAP DATE,NOI SENT,DAFS,DATE SOLD,C/O DATE,MONTHS IN INVENTORY,LOCATION,SOLD TO,MILEAGE,CR Grade,CHARGEABLE DAMAGES,BALANCE REPO DATE,AWV,MMR,CASH PRICE,ESTIMATED RECOVERY %,CURRENT MO PROCEEDS ESTIMATE,EOM GAAP PROCEEDS ESTIMATE,ACTUAL PROCEEDS,BACK END PRODUCT CANCELLATION,INSURANCE CLAIMS,GROSS C/O AMT,UNEARNED DISCOUNT,NET LOSS OR GAIN,RECOVERY,REM BAL,CASH OR NEW A/C#?,REASON / COMMENTS,Notes,EXCEPTION?,EXCEPTION DETAIL,Same Month Sale,MIN VAL,GAIN (LOSS),% DIFF,REPO_MONTH,REPO_ALLOW2 (HIST),Proforma NRV,Proforma G/L,Proforma Difference
5382.1,1,Sold,A&S AUTOMOTIVE,,2013.0,DODGE,JOURNEY,3C4PDCAB9DT576392,07/08/2019,07/08/2019,07/18/2019,12/19/2019,12/31/2019,21.3,INNOVATE,INNOVATE,78127.0,1.4,4439.0,9331.29,7400.0,7575.0,7575.0,,0.0,5365.0,3500.0,0.0,0.0,-5831.29,1011.48,-4819.81,,-4819.81,,,,,,0,7400.0,-3900.0,-0.527027027027027,Jul-19,0.275,5365.0,-1865.0,-0.34762348555452005
5384.1,1,Sold,WATSON AUTO GROUP,,2017.0,MITUSBISHI,LANCER,JA32U2FUXHU015143,07/08/2020,07/08/2020,07/20/2020,07/30/2020,07/30/2020,9.1,CARS,CARS,13729.0,2.4,3560.0,11178.24,,9550.0,9550.0,,0.0,6923.75,7000.0,0.0,0.0,-4178.24,633.53,-3544.71,,-3544.71,,,,,,1,9550.0,-2550.0,-0.2670157068062827,Jul-20,0.275,6923.75,76.25,0.0
5387.1,1,Sold,SOUTH TEXAS AUTO,,2014.0,CHRYSLER,200,1C3CCBAB4EN141443,05/13/2019,05/13/2019,05/23/2019,07/02/2019,07/18/2019,23.2,INNOVATE,INNOVATE,101785.0,1.7,3237.0,6668.78,4425.0,4500.0,3000.0,,0.0,2280.0,3700.0,0.0,0.0,-2968.78,910.89,-2057.89,,-2057.89,,,,,,0,3000.0,700.0,0.23333333333333334,May-19,0.24,2280.0,1420.0,0.0
5388.1,1,Sold,LAKESIDE MOTORS,,2014.0,HYUNDAI,SONATA,5NPEB4AC2EH919475,10/29/2019,10/29/2019,11/08/2019,12/20/2019,12/31/2019,17.6,CARS,CARS,92339.0,3.1,1150.0,9643.5,6675.0,6475.0,6475.0,,0.0,4286.45,4900.0,0.0,0.0,-4743.5,1359.4,-3384.1,,-3384.1,,,,,,0,6475.0,-1575.0,-0.24324324324324326,Oct-19,0.338,4286.45,613.5500000000002,0.0
5389.1,1,Sold,DRIVELINE MOTORCARS,,2011.0,GMC,ACADIA,1GKKRRED2BJ404451,12/05/2019,12/05/2019,12/16/2019,02/29/2020,02/29/2020,16.3,CARS,CARS,136239.0,2.1,2741.0,8665.54,5775.0,4650.0,4650.0,,0.0,3073.65,2800.0,0.0,0.0,-5865.54,937.54,-4928.0,,-4928.0,,,,,,0,4650.0,-1850.0,-0.3978494623655914,Dec-19,0.339,3073.65,-273.6500000000001,-0.08903095668016855
5395.1,1,Sold,CAR COUNTRY,,2015.0,CHEVY,CAMARO,2G1FD1E35F9105891,02/06/2020,02/06/2020,02/17/2020,02/26/2020,02/26/2020,14.2,CARS,CARS,71362.0,3.1,1557.0,15389.85,,11600.0,11400.0,,0.0,7991.4,11400.0,0.0,0.0,-3989.85,1235.16,-2754.69,,-2754.69,,,,,,1,11400.0,0.0,0.0,Feb-20,0.299,7991.4,3408.6000000000004,0.0
5400.1,1,Sold,WATSON AUTO GROUP,,2015.0,NISSAN,ALTIMA,1N4AL3AP5FN880526,08/06/2020,08/06/2020,08/17/2020,10/09/2020,10/14/2020,8.2,CARS,CARS,49371.0,1.3,4929.0,11982.4,,9900.0,9900.0,,0.0,7959.6,4700.0,0.0,0.0,-7282.4,1088.82,-6193.58,,-6193.58,,,,,,0,9900.0,-5200.0,-0.5252525252525253,Aug-20,0.196,7959.6,-3259.6000000000004,-0.40951806623448417
5404.1,1,Sold,DON AUTO WORLD,,2016.0,CHEVY,MALIBU,1G11C5SA3GU112155,03/18/2020,03/18/2020,03/30/2020,06/11/2020,06/19/2020,12.9,CARS,CARS,122529.0,2.3,5592.0,9094.89,,6000.0,6000.0,,0.0,4182.0,4100.0,0.0,0.0,-4994.89,798.42,-4196.47,,-4196.47,,,,,,0,6000.0,-1900.0,-0.31666666666666665,Mar-20,0.303,4182.0,-82.0,-0.0196078431372549
541.1,1,Sold,AUTO LIMITS,,2004.0,BMW,5 SERIES,,12/29/2012,12/31/2012,01/10/2013,09/16/2013,09/16/2013,100.7,SOLD,MIDCITY,,,0.0,12119.8,7725.0,,,,0.0,0.0,6277.2,0.0,0.0,-5842.6,1572.135644,-4270.464356,0.0,-4270.464356,CASH,,,,,0,7725.0,-1447.8000000000002,-0.18741747572815537,Dec-12,,,,
5413.1,1,Sold,FEDELITY VENTURES,,2011.0,CHEVY,EQUINOX,2CNALDECXB6255489,10/28/2020,10/28/2020,11/09/2020,11/24/2020,11/27/2020,5.4,CARS,CARS,147291.0,2.8,3148.0,4313.1,,3450.0,3450.0,,0.0,2756.55,2600.0,0.0,0.0,-1713.1,338.77,-1374.33,,-1374.33,,,,,,0,3450.0,-850.0,-0.2463768115942029,Oct-20,0.201,2756.55,-156.55000000000018,-0.05679200449837666
5419.1,1,Sold,CASTLE HILLS,,2006.0,FORD,250,1FTSW21PX6EB00603,08/20/2019,08/20/2019,08/30/2019,11/01/2019,11/11/2019,19.9,IBEAM,CARS,197019.0,1.9,3438.0,9716.86,11125.0,8250.0,8250.0,,0.0,5659.5,5100.0,0.0,0.0,-4616.86,918.12,-3698.74,,-3698.74,,,,,,0,8250.0,-3150.0,-0.38181818181818183,Aug-19,0.314,5659.5,-559.5,-0.09886032335011927
5423.1,1,Sold,BEST DEAL AUTO,,2011.0,KIA,OPTIMA,KNAGN4A77B5064476,04/03/2020,04/03/2020,04/13/2020,06/04/2020,06/09/2020,12.3,CARS,CARS,117721.0,1.9,4236.0,6616.79,,4625.0,4625.0,,0.0,3182.0,2400.0,0.0,0.0,-4216.79,714.83,-3501.96,,-3501.96,,,,,,0,4625.0,-2225.0,-0.4810810810810811,Apr-20,0.312,3182.0,-782.0,-0.245757385292269
5424.1,1,Sold,AUTO ONE,,2013.0,LEXUS,ES,JTHBK1GG3D2016584,12/07/2020,12/07/2020,12/17/2020,02/17/2021,02/23/2021,4.1,CARS,CARS,79392.0,1.7,6768.0,16000.68,,12550.0,12550.0,,0.0,8534.0,7000.0,0.0,0.0,-9000.68,972.4,-8028.28,,-8028.28,,,,,,0,12550.0,-5550.0,-0.44223107569721115,Dec-20,0.32,8534.0,-1534.0,-0.17975158190766347
5426.1,1,Reinstate,MY CAR STORE,,2014.0,FORD,FUSION,3FA6P0K90ER184659,04/20/2020,04/20/2020,04/30/2020,,,7.1,,,,,0.0,9350.01,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,Apr-20,,,,
5427.1,1,Sold,LUX AUTO SALES,,2008.0,CHEVY,COBALT,1G1AP18X787310746,10/10/2019,10/10/2019,10/21/2019,11/21/2019,11/26/2019,18.2,INNOVATE,INNOVATE,107240.0,1.6,4358.0,4555.93,3700.0,2150.0,2150.0,,0.0,1423.3,1000.0,0.0,0.0,-3555.93,386.42,-3169.51,,-3169.51,,,,,,0,2150.0,-1150.0,-0.5348837209302325,Oct-19,0.338,1423.3,-423.29999999999995,-0.2974074334293543
5430.1,1,Sold,MY CAR STORE,,2015.0,FORD,FOCUS,1FADP3F2XFL336226,01/21/2020,01/21/2020,01/31/2020,06/03/2020,06/09/2020,14.8,CARS,CARS,67232.0,1.3,9068.0,9949.58,,5575.0,5575.0,,0.0,3746.4,1200.0,0.0,0.0,-8749.58,1294.73,-7454.85,,-7454.85,,,,,,0,5575.0,-4375.0,-0.7847533632286996,Jan-20,0.328,3746.4,-2546.4,-0.6796925048046124
5432.1,1,Sold,TOYO FINANCIAL,,2017.0,NISSAN,SENTRA,3N1AB7AP8HL711496,12/03/2019,12/03/2019,12/13/2019,02/27/2020,02/27/2020,16.4,CARS,CARS,37029.0,2.3,2814.0,11655.15,10125.0,9625.0,9625.0,,0.0,6362.12,7500.0,0.0,0.0,-4155.15,712.45,-3442.7,,-3442.7,,,,,,0,9625.0,-2125.0,-0.22077922077922077,Dec-19,0.339,6362.12,1137.88,0.0
5434.1,1,Sold,VSA MOTOR CARS,,2011.0,INFINITI,G-37,JN1CV6EL3BM260539,02/05/2021,02/05/2021,02/15/2021,03/12/2021,03/19/2021,2.1,CARS,CARS,67292.0,3.5,2175.0,10957.28,,10600.0,10600.0,,0.0,7180.37,8500.0,0.0,0.0,-2457.28,932.06,-1525.22,,-1525.22,,,,,,0,10600.0,-2100.0,-0.19811320754716982,Feb-21,0.32260659694288013,7180.37,1319.63,0.0
5435.1,1,Repo,SOUTH TEXAS AUTO,,2010.0,ACURA,RDX,5J8TB1H21AA008009,04/05/2021,04/05/2021,04/15/2021,,,0.65,CARS,,138739.0,,0.0,6404.99,,5775.0,5775.0,,4100.25,4350.02,,0.0,0.0,-2304.74,245.84,-2058.9,,-2058.9,,,,,,0,5775.0,,,Apr-21,0.24674922600619195,,,
5436.1,1,Reinstate,AUTO ONE,,2015.0,CHEVY,CAMARO,2G1FB1E31F9255034,02/26/2020,02/26/2020,03/09/2020,,,8.9,,,,,0.0,13383.2,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,Feb-20,,,,
5437.1,1,OCO,DRIVELINE MOTORCARS,,2010.0,NISSAN,A4,WAUAFAFL1AN011875,03/13/2020,,,,03/20/2020,13.0,,,,,0.0,1069.45,,,,,0.0,0.0,,0.0,0.0,-1069.45,501.73,-567.72,,-567.72,,INSURANCE DEFICIENCY,taken in AMS 5/30/20,,,0,,,,Mar-20,,,,
5442.1,1,Sold,WATSON AUTO GROUP,,2014.0,DODGE,JOURNEY,3C4PDDBG4ET230252,07/06/2020,07/06/2020,07/16/2020,08/04/2020,08/11/2020,9.2,CARS,CARS,87292.0,2.4,3240.0,9958.6,,7325.0,7325.0,,0.0,5310.62,5000.0,0.0,0.0,-4958.6,790.47,-4168.13,,-4168.13,,,,,,0,7325.0,-2325.0,-0.3174061433447099,Jul-20,0.275,5310.62,-310.6199999999999,-0.058490345760005405
5445.1,1,Sold,HEB AUTO SALES,,2017.0,NISSAN,ALTIMA,1N4AL3AP8HC212783,11/06/2020,11/06/2020,11/16/2020,12/31/2020,12/31/2020,5.1,CARS,CARS,92293.0,1.3,3192.0,10781.02,,10100.0,10100.0,,0.0,7191.2,4600.0,0.0,0.0,-6181.02,464.42,-5716.6,,-5716.6,,,,,,0,10100.0,-5500.0,-0.5445544554455446,Nov-20,0.288,7191.2,-2591.2,-0.36032929135610187
545.1,1,Sold,MIDCITY,,2008.0,DODGE,AVENGER,,12/26/2012,,12/26/2012,02/22/2013,02/22/2013,100.8,SOLD,MIDCITY,,,0.0,11272.62,,,,,0.0,0.0,9759.0,0.0,0.0,-1513.62,1585.21526,71.59526027,0.0,71.59526027,ACCT 1207,,,,,0,,,,Dec-12,,,,
5452.1,1,Sold,MARATHON,,2014.0,DODGE,JOURNEY,3C4PDDBG8ET230397,08/22/2019,08/22/2019,09/02/2019,10/11/2019,10/28/2019,19.8,IBEAM,CARS,129019.0,1.4,4865.0,8971.18,6550.0,4550.0,4550.0,,0.0,3121.3,2300.0,0.0,0.0,-6671.18,959.22,-5711.96,,-5711.96,,,,,,0,4550.0,-2250.0,-0.4945054945054945,Aug-19,0.314,3121.3,-821.3000000000002,-0.263127543010925
5454.1,1,Sold,CAR STORE,,2013.0,CHEVY,EQUINOX,2GNALBEK8D6163520,10/02/2019,10/02/2019,10/14/2019,11/19/2019,11/26/2019,18.5,IBEAM,CARS,112292.0,1.5,2948.0,8592.44,6075.0,6000.0,6000.0,,0.0,3972.0,3100.0,0.0,0.0,-5492.44,1086.59,-4405.85,,-4405.85,,,,,,0,6000.0,-2900.0,-0.48333333333333334,Oct-19,0.338,3972.0,-872.0,-0.21953675730110775
